player_name,total_runs,total_wickets,strike_rate,economy_rate,is_opener,is_finisher,is_death_bowler,is_economical,seasons_played,num_seasons,teams_played_for,num_teams,one_franchise,active_recent,early_ipl_era,played_for_csk,played_for_mi,played_for_rcb,played_for_kkr,played_for_srh,played_for_dc,played_for_dd,played_for_pbks,played_for_kxip,played_for_rr,played_for_gl,played_for_rps,played_for_ktr,played_for_pwi,played_for_dh,played_for_gt,played_for_lsg,primary_role,secondary_role,nationality,batting_hand,bowling_style,is_wicketkeeper,is_captain,is_power_hitter,is_anchor,is_spinner,is_pacer,is_all_rounder,is_clutch,won_orange_cap,won_purple_cap,won_ipl_title,is_international_star,personality_tag,legacy_team,fan_perception,iconic_moment
MP Stoinis,2045,44,145.04,9.84,False,False,False,False,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]",11,"['Kings XI Punjab', 'Royal Challengers Bangalore', 'Delhi Capitals', 'Lucknow Super Giants', 'Punjab Kings']",5,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,All-rounder,,Overseas,Right,Right-arm Fast | Off-spin,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
Ishan Kishan,3211,0,140.22,24.0,False,False,False,False,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]",11,"['Gujarat Lions', 'Mumbai Indians', 'Sunrisers Hyderabad']",3,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Batsman | Wicket-keeper,,Indian,Left,None,True,False,False,False,False,False,False,False,False,False,False,False,Aggressive,,,
C Munro,177,0,125.53,7.5,False,False,False,False,"[2016, 2018, 2019]",3,"['Kolkata Knight Riders', 'Delhi Daredevils', 'Delhi Capitals']",3,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Batsman | All-rounder,,Overseas,Right,Right-arm Fast | Leg-spin,False,False,True,False,False,True,True,False,False,False,False,True,Aggressive,,,
P Sahu,19,3,146.15,8.34,False,False,False,False,[2016],1,['Kings XI Punjab'],1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
KH Pandya,1757,100,131.91,7.54,False,False,False,False,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]",11,"['Mumbai Indians', 'Lucknow Super Giants', 'Royal Challengers Bengaluru']",3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,All-rounder,,Indian,Right,Right-arm Fast | Off-spin,False,True,True,False,False,True,True,True,False,True,True,True,Aggressive,Mumbai Indians,,
AD Nath,90,0,91.84,0.0,False,False,False,False,"[2016, 2017, 2018, 2019]",4,"['Gujarat Lions', 'Kings XI Punjab', 'Royal Challengers Bangalore']",3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Match-winner,,,
MJ Guptill,271,0,137.56,0.0,True,False,False,False,"[2016, 2017, 2019]",3,"['Mumbai Indians', 'Kings XI Punjab', 'Sunrisers Hyderabad']",3,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Batsman,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,Aggressive,,,
KJ Abbott,13,2,162.5,11.06,False,False,False,False,[2016],1,['Kings XI Punjab'],1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,,,,
TM Head,1266,2,168.13,11.69,False,False,False,False,"[2016, 2017, 2024, 2025, 2026]",5,"['Royal Challengers Bangalore', 'Sunrisers Hyderabad']",2,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Maverick,,,
M Ashwin,35,35,70.0,8.01,False,False,False,False,"[2016, 2018, 2019, 2020, 2021, 2022]",6,"['Rising Pune Supergiants', 'Royal Challengers Bangalore', 'Kings XI Punjab', 'Punjab Kings', 'Mumbai Indians']",5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Off-spin,False,False,False,False,True,False,True,False,False,True,False,True,Match-winner,,,
NS Naik,31,0,62.0,0.0,False,False,False,False,"[2016, 2019, 2020]",3,"['Kings XI Punjab', 'Kolkata Knight Riders']",2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
RR Pant,3670,0,146.68,0.0,False,False,False,False,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2024, 2025, 2026]",10,"['Delhi Daredevils', 'Delhi Capitals', 'Lucknow Super Giants']",3,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,Batsman | Wicket-keeper,,Indian,Left,None,True,False,False,False,False,False,False,False,False,False,False,True,Aggressive,,,
SW Billings,503,0,129.64,0.0,False,False,False,False,"[2016, 2017, 2018, 2019, 2022]",5,"['Delhi Daredevils', 'Chennai Super Kings', 'Kolkata Knight Riders']",3,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast | Off-spin,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
KC Cariappa,24,8,114.29,9.67,False,False,False,False,"[2016, 2017, 2019]",3,"['Kings XI Punjab', 'Kolkata Knight Riders']",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
PSP Handscomb,6,0,50.0,0.0,False,False,False,False,[2016],1,['Rising Pune Supergiants'],1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,Aggressive,,,
Swapnil Singh,51,7,113.33,8.93,False,False,False,False,"[2016, 2017, 2023, 2024]",4,"['Kings XI Punjab', 'Lucknow Super Giants', 'Royal Challengers Bengaluru']",3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Leg-spin,False,False,False,False,True,False,True,False,False,False,False,False,,,,
J Yadav,40,8,111.11,6.85,False,False,False,False,"[2016, 2021]",2,"['Delhi Daredevils', 'Mumbai Indians']",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Match-winner,,,
UT Khawaja,127,0,127.0,0.0,True,False,False,False,[2016],1,['Rising Pune Supergiants'],1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman,,Overseas,Left,Left-arm spin,False,False,False,False,True,False,False,False,False,False,False,True,,,,
HM Amla,577,0,141.77,0.0,True,False,False,False,"[2016, 2017]",2,['Kings XI Punjab'],1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Batsman,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,Aggressive,,,
F Behardien,14,0,107.69,0.0,False,False,False,False,[2016],1,['Kings XI Punjab'],1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast | Off-spin,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
BB Sran,10,18,71.43,9.4,False,False,False,False,"[2016, 2018, 2019]",3,"['Sunrisers Hyderabad', 'Kings XI Punjab', 'Mumbai Indians']",3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Left,Left-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
A Zampa,15,31,62.5,8.38,False,False,False,False,"[2016, 2017, 2023]",3,"['Rising Pune Supergiants', 'Rising Pune Supergiant', 'Rajasthan Royals']",3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Leg-spin,False,False,False,False,True,False,False,False,False,False,False,True,,,,
N Rana,2873,10,136.03,8.44,False,False,False,False,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]",11,"['Mumbai Indians', 'Kolkata Knight Riders', 'Rajasthan Royals', 'Delhi Capitals']",4,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
S Kaushik,0,6,0.0,8.74,False,False,False,False,[2016],1,['Gujarat Lions'],1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,One word: Aggressive | Calm | Finisher | Maverick | Consistent | Match-winner,,,
ER Dwivedi,24,0,171.43,0.0,False,False,False,False,[2016],1,['Gujarat Lions'],1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
CJ Jordan,81,30,105.19,9.62,False,False,False,False,"[2016, 2017, 2020, 2021, 2022, 2023]",6,"['Royal Challengers Bangalore', 'Sunrisers Hyderabad', 'Kings XI Punjab', 'Punjab Kings', 'Chennai Super Kings', 'Mumbai Indians']",6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Maverick,,,
TS Mills,8,11,57.14,9.85,False,False,False,False,"[2017, 2022]",2,"['Royal Challengers Bangalore', 'Mumbai Indians']",2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
A Choudhary,25,5,125.0,8.55,False,False,False,False,[2017],1,['Royal Challengers Bangalore'],1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,One word: Aggressive | Calm | Finisher | Maverick | Consistent | Match-winner,,,
BA Stokes,935,28,133.95,8.64,False,False,False,False,"[2017, 2018, 2019, 2020, 2021, 2023]",6,"['Rising Pune Supergiant', 'Rajasthan Royals', 'Chennai Super Kings']",3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
JJ Roy,614,0,138.6,0.0,True,False,False,False,"[2017, 2018, 2021, 2023]",4,"['Gujarat Lions', 'Delhi Daredevils', 'Sunrisers Hyderabad', 'Kolkata Knight Riders']",4,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,Batsman,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,Aggressive,,,
Vishnu Vinod,56,0,98.25,0.0,False,False,False,False,"[2017, 2023]",2,"['Royal Challengers Bangalore', 'Mumbai Indians']",2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Wicket-keeper | Batsman,,Indian,Right,,True,False,False,False,False,False,False,False,False,False,False,False,,,,
Basil Thampi,32,22,91.43,9.74,False,False,False,False,"[2017, 2018, 2019]",3,"['Gujarat Lions', 'Sunrisers Hyderabad']",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
CR Woakes,78,30,101.3,8.97,False,False,False,False,"[2017, 2018, 2021]",3,"['Kolkata Knight Riders', 'Royal Challengers Bangalore', 'Delhi Capitals']",3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,,,,
RA Tripathi,2291,0,137.85,12.0,False,False,False,False,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,"['Rising Pune Supergiant', 'Rajasthan Royals', 'Kolkata Knight Riders', 'Sunrisers Hyderabad', 'Chennai Super Kings']",5,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,Aggressive,,,
DL Chahar,123,89,138.2,8.24,False,False,False,False,"[2017, 2018, 2019, 2020, 2021, 2023, 2025, 2026]",8,"['Rising Pune Supergiant', 'Chennai Super Kings', 'Mumbai Indians']",3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
V Shankar,1233,9,129.79,8.67,False,False,False,False,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,"['Sunrisers Hyderabad', 'Delhi Daredevils', 'Gujarat Titans', 'Chennai Super Kings']",4,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
Rashid Khan,609,163,159.42,7.08,False,True,False,True,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]",10,"['Sunrisers Hyderabad', 'Gujarat Titans']",2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Bowler,,Overseas,Right,Leg-spin,False,False,False,False,True,False,False,False,False,False,False,True,Aggressive,,,
RD Chahar,129,75,104.03,7.78,False,False,False,False,"[2017, 2019, 2020, 2021, 2022, 2023, 2024]",7,"['Rising Pune Supergiant', 'Mumbai Indians', 'Punjab Kings']",3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
LH Ferguson,72,53,153.19,8.96,False,False,False,False,"[2017, 2020, 2021, 2022, 2024, 2025]",6,"['Rising Pune Supergiant', 'Kolkata Knight Riders', 'Gujarat Titans', 'Royal Challengers Bengaluru', 'Punjab Kings']",5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
C de Grandhomme,303,6,134.67,8.86,False,False,False,False,"[2017, 2018, 2019]",3,"['Kolkata Knight Riders', 'Royal Challengers Bangalore']",2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast | Off-spin,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
AF Milne,23,7,79.31,9.48,False,False,False,False,"[2017, 2021]",2,"['Royal Challengers Bangalore', 'Mumbai Indians']",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
S Badree,13,11,56.52,7.42,False,False,False,True,[2017],1,['Royal Challengers Bangalore'],1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Leg-spin,False,False,False,False,True,False,False,False,False,False,False,True,,,,
